닉네임,날짜,내용,종목
사용중인대화명,2024-12-27T15:03:04+09:00,"달라가 오를테니
환 노출로 가즈아",360750
안녕해유,2024-12-27T15:00:17+09:00,"이거 환노출입니다.
환율차트랑똑같음",360750
쟁박님,2024-12-27T14:27:26+09:00,환율이 오르면 이것도 오르나요?,360750
리치슈기,2024-12-27T14:12:13+09:00,다시 내리네,360750
우갸갸거,2024-12-27T12:55:08+09:00,얜 어차피 꾸준히 오른다,360750
삽든쥐,2024-12-27T12:50:58+09:00,환율 이거 미쳤네,360750
개잡주를산당신의잘못,2024-12-27T12:44:20+09:00,갓이거 당신은 대체...ㅠ,360750
먹태전,2024-12-27T12:13:19+09:00,환율도 산타랠리 때문인지 이상하게 너무 많이 오름,360750
숙예인의,2024-12-27T12:10:14+09:00,지금 사지마세요 트럼프 취임후 눌림 줄때 들어가시길,360750
잇힝힝힝잇,2024-12-27T12:03:00+09:00,매도 타이밍인가....,360750
스폐셜h,2024-12-27T11:59:00+09:00,환노출로 좋지만 가지고 있는 원화가 같이 녹으니까 마냥 좋진 않네,360750
드가자뿅,2024-12-27T11:57:58+09:00,들어오자마자 떨어지네 아휴,360750
무수단,2024-12-27T11:50:42+09:00,S&p500지수는 소폭 하락했는데 이거는 환율때문에 1% 넘게 오르네ㅋㅋㅋㅋ,360750
dlwlqk,2024-12-27T11:36:34+09:00,환율 때문에 오르는게 ㄹㅇ 공포네,360750
푸키푸키푸,2024-12-27T11:33:28+09:00,무섭다... 분명 빨간불인데 무섭다 ㅠㅠ... 시드 자체도 적은데 나같은 거 앞으로 어케 살라고 이래.................................................. 복잡하다 진짜,360750
주린팜,2024-12-27T11:33:18+09:00,에센피는 신이다,360750
쥬쥬도리,2024-12-27T11:30:43+09:00,환율 너무 오른다…추매도 부담 ㅠ,360750
꿈꾸는개미다,2024-12-27T11:30:12+09:00,환율 10창났네..,360750
운좋은벌레,2024-12-27T11:29:59+09:00,올라간 건 좋은데 환율 십ㅋㅋㅋㅋ,360750
바키라키,2024-12-27T11:10:16+09:00,"환노출 ETF 때문에
계좌는 따뜻하지만
진짜 환율 미쳤네요ㄷㄷㄷ",360750
우울은구울해,2024-12-27T11:07:22+09:00,아직 트럼프 취임 전 임,360750
최씨하루,2024-12-27T11:05:41+09:00,올라가도 머리아프네..,360750
코다리걍정,2024-12-27T10:58:32+09:00,일단 조금 남기고 팔아야제...,360750
도파민으로경제적자유,2024-12-27T10:56:55+09:00,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ오른다고 마냥 좋아하면 안되는데..,360750
bluebear7,2024-12-27T10:55:50+09:00,오르는건 좋은데 어어 환율 왜이래,360750
우갸갸거,2024-12-27T10:52:22+09:00,"얘는.왜 계속 오름, 우직하게 오르네 ㅋㅋㅋㅋ",360750
퍼블린,2024-12-27T10:49:37+09:00,일단 고점인것 같아서 조금씩 매도,360750
BIOBIO,2024-12-27T10:49:10+09:00,"Isa로 시작을 못했어요 ㅠㅠ

3년 안에 팔거같으면 굳이 isa로 안넘어 가도 괜찮나요?",360750
응애애기주린2,2024-12-27T10:20:21+09:00,환율 계속 오르는데 지금 들어가도 되나요? 좀 나중에 들어가는게 맞나요?,360750
얗류라,2024-12-27T10:02:28+09:00,형님들 배당 계산어떻게하나요?,360750
장기투자는장기팔아투자,2024-12-27T09:54:29+09:00,이거 1월배당 받으려면 지금사도못받나여?,360750
lililililililll,2024-12-27T09:43:28+09:00,환율 때문이든 뭐든 한번 심하게 떨어질 것 같은데,360750
꿈꾸는개미다,2024-12-27T09:27:24+09:00,슨피는 신이야.. 근데 환율 안정화가 되긴 해야될터인데;;;,360750
호이트아처리,2024-12-27T09:21:10+09:00,이거 버블이죠? 쉬지않고올라가네,360750
이득개이득,2024-12-27T09:01:06+09:00,토스 일반계죄로 매매차익 250까지는 15.4% 세금 안떼나요? 타이거 슨피랑 나스닥100,360750
해쵸오,2024-12-27T00:52:15+09:00,"주식 처음 시작해봐요! 그냥 일반 통장에 700 쫌 넘게
돈만 모으고 있었는데 미국쪽 장기보고
조금씩 투자해보려고 합니다!

아직 주식에 대해서 잘 몰라서... 정말 작게 투자했는데 보통은 한 곳에 많이 넣나요?
아니면 다른 여러 곳에 나눠서 넣나요?

그리고 유명한 종목에도 작더라도 몇 주씩 사는게 좋을까요...?",360750
R라이,2024-12-27T00:31:55+09:00,주린이라 그런데 왜 구매가 맨날 안되나요,360750
워바이블,2024-12-26T21:58:36+09:00,7조돌파ㄷㄷㄷ,360750
한노식,2024-12-26T20:52:11+09:00,괜찮은가요 ..??,360750
감정투자,2024-12-26T19:29:43+09:00,잘 올라서 걍 돈 복사기용으로 넣어둠😀,360750
T야나는,2024-12-26T18:29:12+09:00,이거랑 spy와의 차이점은 무엇인가요?,360750
의성마늘햄,2024-12-26T18:21:21+09:00,"토스로 사던거 팔고
Irp로 다시 사고
매달 30씩 사서 모으는데
장기투자로보기엔 참 좋은듯
55살 넘어서 찾으면 노후자금 됨",360750
오바비,2024-12-26T18:15:10+09:00,우선 익절 ㅎㅎ,360750
우짜꼬잉,2024-12-26T15:40:28+09:00,"주린이입니다
평단오르는거 상관없이 다들추매하시나요?",360750
앙용잉,2024-12-26T15:36:27+09:00,"Isa 랑 토스 증권으로 하는거 별차이없으려나요?
그냥 isa만들까요 그래도 ㅠ",360750
히하허호혀햐해헤,2024-12-26T15:25:53+09:00,토스에서 거래하면 수익금의 크기와 상관없이 수익의 일정 부분 세금으로 떼가나요?,360750
코코찡,2024-12-26T15:15:56+09:00,"조금 뺐다가 추매를 하는게 맞는건지

계속 추매를 하는게 맞는건지",360750
우우쿤,2024-12-26T15:13:48+09:00,헤헤 많이 사뒀어야 했는데,360750
가앗우,2024-12-26T15:04:11+09:00,"들어온지 얼마 안돼서 1.7% 정도 올라가 있는 상태인데 ISA로 옮기는게 좋을까요?
현재 2천만원 정도 토스로 갖고 있습니다",360750
안녕해유,2024-12-26T14:37:38+09:00,"ㅋㅋ 21700원 고점에 잡은거같아서 기분 안좋았는데도
그것마저 뚫어버리네..
매달 10개씩 사겠습니다 충성",360750
꼬꼬무중독,2024-12-26T14:32:40+09:00,etf를 토스에서 하는거랑 isa계좌에서 하는거랑 뭐가 달라요? 그냥 토스가 편해서 이걸로 하고 있었는데 댓글보니까 isa로 하라는게 있어서요ㅠ,360750
코어개구리,2024-12-26T14:10:43+09:00,차근차근 모아가려면 토스에서 계속할까요 아님 isa를 따로 만들까요??,360750
쿠키레비,2024-12-26T13:54:41+09:00,빼고 다시넣어야징,360750
pjker,2024-12-26T13:18:17+09:00,"여기 넣은거 빼서 달러로 VOO가는게 맞을까요…
달러가 너무 오르네요…",360750
수이다,2024-12-26T13:10:38+09:00,ISA계좌 토스에서 만들어도 될까요?,360750
코다리걍정,2024-12-26T13:04:46+09:00,치킨값만 우선 빼봅니당,360750
노뿌지,2024-12-26T12:38:11+09:00,전고점 뚫어버렸네 안팔고 냅두고 다른 계좌로 떨어지면 추매~ 각,360750
우우쿤,2024-12-26T12:20:51+09:00,난 왜 이때 1주만 삿었지,360750
Resq,2024-12-26T12:16:05+09:00,추매해야된다고,360750
끄듀링,2024-12-26T12:10:31+09:00,사려고하는데 오르네...,360750
또치여,2024-12-26T12:00:38+09:00,미장 아니었음 한강 갔을듯ㅠ 종목 10개 중에 삼전만 파란불인데 탈출 각을 못잡네ㅠㅠ,360750
쇼피셔,2024-12-26T11:55:17+09:00,국장에서 미장 etp 빼고 다 떨어지는 현실이 웃프다,360750
단타추추추추추,2024-12-26T11:31:14+09:00,추매하길잘함,360750
슨피두,2024-12-26T11:22:25+09:00,하...500 더박을껄 지난주에,360750
빨리양,2024-12-26T11:17:02+09:00,처음수익,360750
하루한주씩사보자,2024-12-26T11:07:56+09:00,하루 한주씩 사는 재미,360750
검은별밤,2024-12-26T10:40:50+09:00,"괜히 팔았네..
내년 트럼프 되면 일시적으로 떨어질거 같아서...",360750
꿈꾸는개미다,2024-12-26T10:23:53+09:00,"느낌이 그냥 트럼프 취임까지 특별한거없으면 쭉 우상향…
300만원어치 더 매수
올해 2000 채우고싶은데 다 묶여있네요 쩝..

배당 쪼끔 더 오르지싶으니 수량 늘려가야겠네요",360750
rickowen,2024-12-26T10:19:11+09:00,헉설레네,360750
미주신자,2024-12-26T10:16:31+09:00,진짜 얘는 신인가? 저번주에 훅 떨어질때 다 박을걸..,360750
가보자내보물들,2024-12-26T10:06:12+09:00,연저로 옮길라고 ᆢ팜,360750
내면소통,2024-12-26T09:50:03+09:00,신고가 눈앞에🥰,360750
고라니마스터,2024-12-26T09:37:45+09:00,더 들고있고싶은데 돈급해서 ㅜㅠ,360750
GAEK,2024-12-26T09:12:20+09:00,https://m.site.naver.com/1zNkP,360750
꿈꾸는개미다,2024-12-26T09:06:46+09:00,아 그냥 저번주 다 사둘껄..,360750
해병1290기필승투자,2024-12-25T15:10:44+09:00,"한국주식인가요?
증권사 망하면 보장 받을수 있나요??",360750
설거지부서의고점탐지반,2024-12-25T12:07:11+09:00,여러,360750
밤톨히,2024-12-24T21:26:23+09:00,++ 22 씩씩 가가 볼볼게게요요,360750
우주나무,2024-12-24T21:01:41+09:00,"연초에 사서 30% 올랐는데, 환차익 포함인가요?
환율 변동 빼면 20% 대 상승이지요?",360750
꾸이미,2024-12-24T19:42:54+09:00,지금이라도사야되나...,360750
Univdev,2024-12-24T18:16:35+09:00,예금보단 아니지만 그에 못지않은 안정성이 있다고 생각해요,360750
나낭쮸,2024-12-24T16:14:02+09:00,미국은 신이야,360750
호이트아처리,2024-12-24T16:06:58+09:00,"전날 밤에 미국 슨피 지수 본걸로
오늘오를지 내릴지파악이 되니까
그거보고 오늘 살지 팔지 하면 되지않음여?
시간차로 똑같이 추종하는거아님?",360750
이갈롱,2024-12-24T15:47:36+09:00,뭐가 더 괜찮을까요??,360750
하리붕,2024-12-24T14:20:03+09:00,"제가 토스증권으로 주식을 사다가
미래에셋증권 ISA계좌를 만들었는데
갖고있는주식을 그대로 옮기는방법은 없는걸까요??ㅜㅜ",360750
Gydls,2024-12-24T13:06:54+09:00,"제가 지금은 ISA로 모으고 있는데 20년 정도 꾸준히 모을거면 ISA만기후 재가입을 하는게 나을까요? 연금저축계좌로 모르는게 나을까요?
고수님들 알려주세요",360750
언제오르는데,2024-12-24T12:49:09+09:00,일단 하차,360750
새싹핑,2024-12-24T11:59:19+09:00,"qqqm 매일 5천원
splg 매일 5천원

연금저축계좌로
나스닥 100 매월 1주
s&p500 매월 1주

이렇게 구매하고 있는데
isa 계좌를 또 추가해서 s&p500을 구매하는게
좋을까요?
아니면 기존 갖고있는것들 금액을 늘리는게
좋을까요? 🥲 조언 부탁드립니닷",360750
맛나요딸기,2024-12-24T10:55:47+09:00,꾸준하네요,360750
아나느,2024-12-24T10:30:59+09:00,미국꺼 개올랏는데 왜 안오름?,360750
꿈꾸는개미다,2024-12-24T09:43:30+09:00,2000 다넣을까했는데 그냥 수중에 쓸수있는 금액만 추가 매수했네요 isa에 묵혀두기~~~,360750
뀨르르르르,2024-12-24T09:29:54+09:00,이거 ISA계좌 만들어서 하는 거랑 토스로 하는거랑 어떤 차이가 있나요? 세금..?,360750
주식모아집을사자,2024-12-24T09:21:00+09:00,Isa로 ………,360750
뀌여워,2024-12-24T09:08:44+09:00,커뮤니티에 보면 수익이 250만원 넘은 사람들이 많은데요. 이런 분들은 그냥 양도소득세 22%를 내는건가요? 22%가 생각보다 큰 금액이여서 여쭤봅니다 ㅜㅜ,360750
애쓰던마틴,2024-12-23T22:57:42+09:00,"대부분의 경우, 12월 24일에는 소폭의 상승세를 보였으나, 2018년, 2022년에는 하락을 기록했습니다.
참고: 12월 24일이 주말인 경우, 해당 연도의 마지막 거래일을 기준으로 했습니다


더 많은 글은 블로그에",360750
천착총,2024-12-23T15:10:41+09:00,살짝 들어왔습니다,360750
화성갈끄니까아아아아아아아아아,2024-12-23T12:13:56+09:00,"매월 s&p만 모으다가 나스닥도 같이 모아보려하는데 어떤가요?
그냥 나스닥 모을 돈으로 s&p 더 모으는게 낫나요??

아직 사회초년생이고 주린이라 어렵네요ㅠㅠ",360750
하앙하앙,2024-12-23T12:05:18+09:00,"voo나 sso 환율이 넘 올라서 나중에 환손실
생길꺼같은데 대신 이거 구매 어떤가요?",360750
냠냠이삼,2024-12-23T11:42:54+09:00,미국 스고이!! 난 널 믿었어,360750
마초킹마초남,2024-12-23T11:37:21+09:00,역시 자네야!!,360750
라삐삐,2024-12-23T10:34:47+09:00,추매매,360750
산들들,2024-12-23T09:14:51+09:00,금요일 먹은 술값 벌었네요.,360750
Gydls,2024-12-22T23:36:14+09:00,ISA계좌 3년기간이 끝나고 재가입하면 재가 가지고 있는 ETF그대로 가지고 가는거 맞나요?,360750
미국중소기업전도사,2024-12-22T21:24:31+09:00,"3년간 가지고 있었던 ISA계좌를
의무보유기간이 끝내고 해지하였습니다.

3년전 연봉이 5,000만원 이하였기 때문에 400만원 비과세 혜택을 받았습니다.

해지하고 다시 나무증권에서 isa계좌를 만들었고 ace미국배당다우존스 적립을 시작했습니다.

자세한 투자후기와 앞으로의 계획은 아래 블로그에 정리했습니다.",360750
하리붕,2024-12-22T20:00:34+09:00,"계속 찾아보면서 공부중이긴한데 어디 물어볼곳이 없어서 완벽하게 이해는 안되네여..

타이거 S&P 500은
S&P 500 이라는 etf중에서 한가지인게 맞나요?

토스에서 S&P500 클릭해서 들어가보면 여러가지종목(?)들이 나오더라고요 근데 타이거s&p 언급이 많이 되길래 그 많은것들중에 이걸 사야하는지 여쭤봅니다",360750
부자가될거야츄,2024-12-22T00:16:38+09:00,이건 ISA에서 매수하고 있고 VOO도 같이 하고 있는데 만기되면 VOO로 갈아타면 되겠죠?,360750
월300백가자,2024-12-21T17:10:58+09:00,가즈아,360750
바나강,2024-12-21T00:25:31+09:00,미장오르는데 왜떨어지는거쥬??,360750
콩콩참새,2024-12-20T19:07:49+09:00,추매기회,360750
로보킬,2024-12-20T17:53:27+09:00,안전제일,360750
노뿌지,2024-12-20T15:59:59+09:00,여기서 더 떨어지면 더 추매할거예요~,360750
로도코코스,2024-12-20T15:08:15+09:00,"🔍국내 S&P500 ETF 통합 총정리!
💰환노출 vs 환헤지
📈특별한 전략 상품: 커버드콜, 동일가중, 선물 ETF, 레버리지
📊수수료, 순자산, 배당 전략까지 한눈에 비교!
👉https://rhodococcus.tistory.com/88",360750
조남호,2024-12-20T14:25:20+09:00,타 종목들 수익률 비교해서 손절각 보는 기준점,360750
졸업하즈아,2024-12-20T13:31:38+09:00,"퇴직연금으로 사고 잇는데 체결하고 이틀뒤에 매수가 되는데
그럼 제가 주문 넣은 시점의 가격으로 사지는게 아니라 이틀 뒤 가격으로 사지나요?",360750
라삐삐,2024-12-20T13:15:43+09:00,마녀 오면 이거는 국장인데 오늘사야되나요 ?다음주 월요일에 사야되나용? 추매해야되는뎅,360750
울산띵보,2024-12-20T12:11:47+09:00,"오늘이 월급날이라 오늘부터 매달 100만원씩 매수하려는데
괜찮은 선택이겠죠..?",360750
갓엔비,2024-12-20T11:00:51+09:00,오랜만에 샀네요,360750
잉잉잉앵앵,2024-12-20T10:51:58+09:00,"큰 금액 없이 월급날마다 조금조금씩 모아가려하는데
isa계좌로 모아가는게 나을까요 토스로 하는게 나을까요 ??",360750
꾹꾹뀩,2024-12-20T10:38:34+09:00,추매 기회 ㅠㅠ,360750
하리붕,2024-12-20T10:32:44+09:00,청년도약계좌 해지하고 ETF투자를 해야할까요?? 의견좀 부탁드립니다,360750
wlqnn,2024-12-20T10:15:10+09:00,더 떨어져라 오히려 좋아,360750
슨피두,2024-12-20T10:08:52+09:00,세일 시작! 월급만 들어와라 200주 드간다,360750
담주주,2024-12-20T09:28:03+09:00,한번에 넣는 것 보다 달마다 넣는 게 낫다는 얘기를 많이 들었는데 이유를 못찾았어요ㅠ,360750
먹어보쟈,2024-12-20T09:15:40+09:00,"달에 1번 150만원 몰빵해서 사기
달에 3번 50만원 나눠서 사기",360750
인성은장투에비례하다,2024-12-20T02:06:31+09:00,일단 100넣고 달에 30씩 투자합니다.. S&P 가보자잇~~,360750
Kove,2024-12-19T22:19:25+09:00,"진짜 궁금한게 있는데 얘는 왜이렇게 변동이 없을까요.. 확 떨어지기만 하고
역시 국장은 하면 안되는건가요?",360750
틈틈짱짱,2024-12-19T21:32:35+09:00,지금드가면물리겠죠,360750
나낭쮸,2024-12-19T20:17:51+09:00,일단 분할매수,360750
많이도와주세요,2024-12-19T17:50:40+09:00,잘 부탁드립니다,360750
888m,2024-12-19T17:23:50+09:00,지금처럼 고환율에 Voo가 낫나요 tiger가 낫나요?,360750
